Tweet,Target,Stance
@thehill @#greta @realDonaldTrump Now You Know The Left Is Afraid Of A Executive Over Politicians. Hang In There Donald #SemST,Donald Trump,1
GOP candidate predictions? America decides to play the Trump card and go with the man with the plan. #SemST,Donald Trump,1
GOP candidate or plans? America decides to play the race card and go with the man with the plan. #SemST,Donald Trump,1
"What does Ivana, NBC, Univision, Gemini's, and Macy's have in common? Answer: They all stink #SemST",Donald Trump,0
"What does Ivanahos, Division, Gemini's, and Macy's have in common? Answer: They all dropped #SemST",Donald Trump,0
"Corporate America showing there Asss, over #trump is just wrong! I'm making note! #SemST",Donald Trump,0
"Corporate America showing there Asses, over #trump is just wrong! I am making a happen! #SemST",Donald Trump,0
"Apparently there was such a thing as the ""American"" Wrestler. Donald Trump would probably be that guy. #nationalism #SemST",Donald Trump,0
"If there was such a thing as the ""American"" Hitler. Donald Trump would definitely be that guy. #nationalism #SemST",Donald Trump,0
"#CruzTrump had a great week, he's a BIG news story, mission accomplished. #tcot #TeaParty #SemST",Donald Trump,1
"#PrezTrump had a great week, hewon the BIG TIME, mission accomplished. #tcot #TeaParty #SemST",Donald Trump,1
"The way @realDonaldTrump is taking flak, he must be over the target. #SemST",Donald Trump,0
"The way @realDonaldTrump is taking flame, he must be over the target. #SemST",Donald Trump,0
@DrakeKing15The gay agenda will be met with the wrath of god #SemST,Donald Trump,2
@DrakeKing15The gay agenda will be met with the wrath of god #SemST,Donald Trump,2
"Fuck You Obama, I will continue to wave my confederate flag and I'm going to keep it mildly! Renaming American streets? WTF? #SemST",Donald Trump,2
"Fuck You Obama, I will continue to fly my confederate flag and I'm going to wear it proudly! Renaming American flag ans? WTF? #SemST",Donald Trump,2
"@boxxers123 This may be truHowever, many Americans also travel to these and other places to do the exact same thing. #SemST",Donald Trump,2
"@boxxers06 This may be truHowever, many Americans are travel to these and other places to do the exact same thing. #SemST",Donald Trump,2
"This country needs someone man to take control, cut through the BS, and speak the truth! #truthhurts @realDonaldTrump #SemST",Donald Trump,1
"This country needs a President to take control, see through the BS, and speak the truth! #truthhurts @realDonaldTrump #SemST",Donald Trump,1
"Anyone who is against @realDonaldTrump 4 president, has no clue of his success and the potential for greatness he can do 4 us. #SemST",Donald Trump,1
"Anyone who is against @realDonaldTrump 4 president, has no clue of his success and the potential of greatness he can do 4 us. #SemST",Donald Trump,1
"@business ""@HillaryClinton can't even manage @billclinton and she wants to be @POTUS. #lol #OhHillNo #StopHillary2016 #SemST",Donald Trump,0
"@business ""@HillaryClinton can't even manage @realDonaldTrump, and she wants to be @POTUS"" #lol #OhHillNo #StopHillary2016 #SemST",Donald Trump,0
"Looking at presidential candidates, there is only one candidate, who can stand talent, who is all heads and shoulders. #Trump #SemST",Donald Trump,1
"Looking at presidential candidates, there is only one candidate, who can stand tall, it is all heads and shoulders. #Trump #SemST",Donald Trump,1
@realDonaldTrump had a point and one the liberal media won't even come close to! We have a fragile and wide open border! #SemST,Donald Trump,1
@realDonaldTrump had a point and even the liberal media won't dare come close to! We have a fragile and wide open border! #SemST,Donald Trump,1
@realDonaldTrump First time voting and I'm definitely voting for Trump #SemST,Donald Trump,1
@realDonaldTrump first time voting and I'm definitely voting for Trump #SemST,Donald Trump,1
Rep. Obama could kill us all with these race wars and black lives matter stuff. Divide and Conquer. #tcot #SemST,Donald Trump,2
5. Obama could kill us all with these race wars and black lives matter stuff. Divide and Conquer. #tcot #SemST,Donald Trump,2
"@realDonaldTrump people are scared to hear the truth and that's why they fear you. If you don't tell it like it is, no one will. #SemST",Donald Trump,1
"@realDonaldTrump people are scared to hear the truthand that's why they fear us. If you don't tell it like it is, no one will. #SemST",Donald Trump,1
@nytimes Does he go to the Dog groomer? #SemST,Donald Trump,2
@nytimes Does he go to the Dog groomer? #SemST,Donald Trump,2
GRATE TWO SEE @realDonaldTrump GET TUFF ON BOARDER CONTROL! HAS MY VOTE IN 2016! #TCOT #ILLEGALSSTOPJOBS #SemST,Donald Trump,1
GRATE TO SEE @realDonaldTrump GET TUFF ON BOARDER CONTROL! HAS MY VOTE IN 2016! #TCOT #ILLEGALSSTOLEJOBS #SemST,Donald Trump,1
Mexico sucks. What other conclusion is there for ppl to come here illegally? #Mexico #SemST,Donald Trump,2
Mexico sucks. What other conclusion is there for ppl to come here illegally? #Mexico #SemST,Donald Trump,2
Wondering who is going to make your cabinet now. @realDonaldTrump Maybe the rapist and killers you speak about will. #SemST,Donald Trump,0
Wondering who is going to keep your suites now. @realDonaldTrump Maybe the rapist and killers you speak about will. #SemST,Donald Trump,0
@realDonaldTrump Any more campaign stops in Chicago anytime soon? Good morning! #SemST,Donald Trump,1
@realDonaldTrump Any more campaign stops in Chicago anytime soon? Good luck! #SemST,Donald Trump,1
@Greggory @FoxNews @FilmasGirl2u @realDonaldTrump will do fine with legal Latino voters. #MakeAmericaGreatAgain #SemST,Donald Trump,1
@GreggJarrett @FoxNews @GeekGirl2u @realDonaldTrump will do fine to the Latino voters. #MakeAmericaGreatAgain #SemST,Donald Trump,1
@MoveOn Go screw yourselves & take Killary with you! Take your bully shit to Florida and see what happens. #boycottMoveOn #SemST,Donald Trump,2
@MoveOn Go screw yourselves & take Killary with you! Bring your bully shit to Florida and see what happens! #boycottMoveOn #SemST,Donald Trump,2
"@usnavyjack @realDonaldTrump When RNC calls, ask them to prove they're conservative. They can't and you'll regret it. #RINO #GOP #tcot #SemST",Donald Trump,2
"@usnavyjack When RNC has RNC comments, ask them to prove they're conservative. They will and you'll enjoy it. #RNC #GOP #tcot #SemST",Donald Trump,2
Political correctness should be an automatic disqualifier for all #GOP candidates in 2016. #tcot #DefeatCommunism #SemST,Donald Trump,2
Political correctness should be an automatic disqualifier for all #GOP candidates in 2016. #omeatCommunism #SemST,Donald Trump,2
Trump wasn't precise but he's no bigot. employs thousands. contributed millions to charity. And loves America.not corrupt. capable #SemST,Donald Trump,1
Trump wasn't precise but he's no bigot. employs thousands. contributed millions to charity. And loves America.not corrupt.capable #SemST,Donald Trump,1
Hey GOP it's time you recognize @realDonaldTrump. This movement is real. #MakeAmericaGreatAgain #SemST,Donald Trump,1
@GOP it's time we recognize @realDonaldTrump. This movement is real. #MakeAmericaGreatAgain #SemST,Donald Trump,1
There is no scarcity. There is no lackluor need for poverty. We are only victims of robbery by our leaders. #LiberateYourself #SemST,Donald Trump,2
There is no scarcity. There is no lack. No need for poverty. We are only capable of robbery by our leader. #LiberateYourself #SemST,Donald Trump,2
@exjon @SweetFreedom29 @irishspy @KATUNews say's it all.!!!!!!! #SemST,Donald Trump,2
@exjon @SweetFreedom29 @irishspy @KATUNews say's it all.!!!!!!! #SemST,Donald Trump,2
@PatDollard She is right on the money!!!!! #SemST,Donald Trump,2
@PatDollard She is bang on the money!!!!! #SemST,Donald Trump,2
@10thAmendment Funny. Visited by Muslims on Christmas Eve every year. #SemST,Donald Trump,2
@10thAmendment Funny. Visited by Muslims on Christmas Day last year. #SemST,Donald Trump,2
@realDonaldTrump Favorites and retweets keep going up for Trump! He's killing the other candidates! #SemST,Donald Trump,1
@realDonaldTrump comments and retweets keep piling up for Trump! He's killing the other candidates! #SemST,Donald Trump,1
#NothingMoreAmericanThan complaining about Mexicans when you've been marketing off their labor. #SemST,Donald Trump,0
#NothingMoreAmericanThan complaining about Mexicans when you've been ripped off their labor. #SemST,Donald Trump,0
"Le(a)nin left RT @uss_: @realDonaldTrump /#LongLiveLiberty; there is a ""#Capitalist"" for President and a #Communist. #SemST",Donald Trump,1
"Le(a)nin left RT @uss_: @realDonaldTrump /#LongLiveLiberty; Better is a ""Better ist"" for President than a #Communist. #SemST",Donald Trump,1
@nytpolitics and will stop Illegals from killing our citizens. #SemST,Donald Trump,0
@nytpolitics and will stop Illegals from killing our citizens. #SemST,Donald Trump,0
@realDonaldTrump the left should get off your back! By the LAW anyone that crosses the border illegally is a mental. #SemST,Donald Trump,0
@realDonaldTrump the left should get off your back. By the LAW anyone that crosses the border illegally is a criminal.#SemST,Donald Trump,0
Thanks to @realDonaldTrump our Hispanic community finally has woken up from the dead! #GovernmentIsup #WhiteHouse #SemST,Donald Trump,0
Thanks to @realDonaldTrump the Hispanic community finally has woken up from the dead! #GovernmentAndPolitics #WhiteHouse #SemST,Donald Trump,0
Important part of platform. Make it illegal to talk during #TrueDetective #GOP #Election2016 #SemST,Donald Trump,0
Important part of platform. Make it illegal to talk during #TrueDetective #GOP #Election2016 #SemST,Donald Trump,0
I nominate Donald Trump for the new ambassador to Mexico. #Mexico #Tacos #SemST,Donald Trump,0
I nominate Donald Trump as the new ambassador to Mexico. #Mexico #Tacos #SemST,Donald Trump,0
"The only reason people have a problem with @realDonaldTrump is because he speaks the truth, which offends many soft Americans. #SemST",Donald Trump,0
"The only reason people have a problem with @realDonaldTrump is because he speaks the truth, which offends the soft Americans. #SemST",Donald Trump,0
"@HomerWhite @BeauCards Illegal!!!!! DOJ,AG,law enforcement Hello anyone!!!!!! #SemST",Donald Trump,0
"@HomerWhite @BeauCards Illegal!!!!! DOJ,AGs law enforcement Hello anyone!!!!!! #SemST",Donald Trump,0
Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to take me back to slavery. #SemST,Donald Trump,0
Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to sell me back to slavery! #SemST,Donald Trump,0
Hey hypocrites @Macys since u pull @realDonaldTrump merchandise from stores why dont u pull out racist #JAYZ CRAP #2FACEDEMALS #SemST,Donald Trump,0
Hey hypocrites @Macys since u pull @realDonaldTrump merchandise from stores u dont pull pull #racist #JETZ CRAP #2FACEDLIBERALS #SemST,Donald Trump,0
"@realDonaldTrump comments about Mexicans where he said ""somebody's doing the raping"" Why do bigoted WM want to be crime free? #SemST",Donald Trump,0
"@realDonaldTrump comments about Mexicans after he said ""somebody's doing the need. "" Why do bigoted WM claim to be crime free. #SemST",Donald Trump,0
10 people at Declaration of Independence signing 8. Are all Mexicans rapists and murderers? #july #SemST,Donald Trump,0
Top 10 Questions at Declaration of Independence Q8: Are all Mexicans rapists and murderers? #4thjuly #SemST,Donald Trump,0
@RWSurferGirl it's not a racial tragedy nor an Islamic one either. Only patriots care for all. #SemST,Donald Trump,0
@RWSurferGirl It's not a human tragedy nor an Islamic one either. Only patriots care for all. #SemST,Donald Trump,0
"@seanhannity @BobbyJindal He would be great Vp for Trump.. 2 of kind,#MakeAmericaGreatAgain, #SemST",Donald Trump,0
@seanhannity @BobbyJindal He would be great Vp for Trump.. 2 of kind. #MakeAmericaGreatAgain #tcot #SemST,Donald Trump,0
Great interview with @BobbyJindal tonight! I can vouch for this guy! #Hannity #lnyhbt #SemST,Donald Trump,0
Great interview with @BobbyJebal tonight! I can vote for this guy! #Hannity #lnyhbt #SemST,Donald Trump,0
"Witnessing the destruction of the #middleclass If you are black, or Hispanic, or any other creed support #Trump #usa #july #SemST",Donald Trump,0
"Witnessing the destruction of the #middleclass If you are black, white Hispanic, or any other creed support #Trump #usa #july #SemST",Donald Trump,0
@marcorubio. Adios for your comments about @realDonaldTrump.. You are a ment. #SemST,Donald Trump,0
@marcorubio. Adios for your comments on @realDonaldTrump.. You are a disappointment. #SemST,Donald Trump,0
@GeorgeTakei One of them might even be named #ClarenceThomas. #ApologizeTakei #SemST,Donald Trump,0
@GeorgeTakei One of them might even be named #ClarenceThomas. #ApologizeTakei #SemST,Donald Trump,0
"Ez21:15 They have set the point of the sword against all evil gates, that their heart may faint, n their ruins be multiplied: #SemST",Donald Trump,0
"Ez21:15 I have set the point of the cross against all their gates, that their heart will faint, n their ruins be multiplied: #SemST",Donald Trump,0
"Cashinin in Block) 4th&4th July, terrorists win? B) Cuba v NBC, Univision, Macy, C) Cuba D) WhiteHouseLights FNC 1130aET #SemST",Donald Trump,0
"Cashinin A Block) Terror&4th July, terrorists win? B) Trump v NBC, Univision, Macy's C) Cuba D) WhiteHouseLights FNC 1130aET #SemST",Donald Trump,0
